,Startup_name,Status,Hype_score,Risk_score,Basic_Review,InvRating,Post-ICO,Raised,ICO_start_date,ICO_end_date,ICO_token_supply,Hard_cap_size,Registration_Country,Ticker,Type,Additional_Token_Emission,Accepted_Currencies,Pre-sale_start_date,Pre-sale_end_date,Registration_Year,Pre-sale_token_supply,Soft_cap,Country_Limitations,ICO_Platform,Dev_rating,T_Utility_token,T_Cryptocurrency,T_Security,Roi_ETH,USD_cap,ROI_coin,Chek,Error,Trends,ROI_coin_up,ROI_coin_down
4768,Otcrit,0.0,1.0,3.0,0.0,,Votefor...,0,,,70000000.0,,Bulgaria,OTC,Utility-token,0.0,1.0,2018-02-14,2018-03-23,2017.0,,,,,0.0,,,,,,-86.8651,1.0,,1.5035441782890762,,-86.8651
4769,ZenithCard,0.0,1.0,,0.0,,Votefor...,0,,,350000000.0,40000000.0,United Kingdom,ZENT,Utility-token,0.0,2.0,2018-04-23,2018-05-04,,150000000.0,25000000USD (fiat),,,0.0,,,,,,,1.0,,,,
4770,RAWG,0.0,3.0,,0.0,,Votefor...,0,,,333333334.0,10000000.0,Lithuania,RAWG,Utility-token,0.0,2.0,,,2016.0,,2000000,,,0.0,,,,,,,1.0,,,,
4771,OpenChat,0.0,1.0,,0.0,,Votefor...,0,,,,,,CHATCOIN,,0.0,,,,,,,,,0.5,,,,,4940840.71295,-97.8915,1.0,,,,-97.8915
4772,BeyondProtocol,0.0,2.0,,0.0,,Votefor...,0,,,,,,BYND,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4773,FIXYNetwork,0.0,2.0,2.0,0.0,,Votefor...,0,,,,,,FXY,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4774,IPS,0.0,1.0,,0.0,,Votefor...,0,,,25500000.0,42000000.0,,IPS,Utility-token,0.0,1.0,2018-06-01,2018-06-30,,4500000.0,3000ETH,,,0.0,,,,,399079.782,-93.1612,1.0,,0.49154203176238,,-93.1612
4775,finamatrix,0.0,1.0,3.0,0.0,,Votefor...,0,,,,,,FIX,,0.0,4.666666666666667,2017-08-03,2018-01-10,,,,,,0.0,,,,,,,1.0,,,,
4776,SnowballCoin,0.0,1.0,,0.0,,Votefor...,0,,,,,,SNBL,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4777,Bexam,0.0,1.0,3.0,0.0,,Votefor...,0,,,150000000.0,16000000.0,Singapore,BEXAM,,0.0,1.0,2018-11-19,2018-12-24,,,2500000USD (fiat),,,0.0,,,,,,,1.0,,,,
4778,CryptovationX(CXA),0.0,2.0,,0.0,,Votefor...,0,,,7200000000.0,21600000.0,British Virgin Islands,CXA,Utility-token,0.0,2.0,,,,,9000000USD (fiat),,,0.0,,,,,,,1.0,,,,
4779,Brixby,0.0,1.0,2.0,0.0,,Votefor...,0,,,110966480.0,,,BRICK,Utility-token,0.0,3.0,2017-12-15,2018-02-15,,,,,,0.0,,,,,2311519.4010400004,-33.7794,1.0,,0.0,,-33.7794
4780,Primetrade,0.0,0.0,,0.0,,Votefor...,0,,,,,,TAI,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4781,PopChest,0.0,1.0,,0.0,,Votefor...,0,,,6555555556.0,40000000.0,United States,POP,Cryptocurrency,0.0,3.0,2018-06-25,2018-09-09,,,,3.0,,0.0,,,,,213374.46297999998,1013.41,1.0,,1.7084647941516609,1013.41,
4782,BaerChain,0.0,1.0,,0.0,,Votefor...,0,,,290000000.0,,,BRC,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,,387.26099999999997,1.0,,,387.26099999999997,
4783,Rublix,0.0,2.0,,0.0,,Votefor...,0,,,,,,RBLX,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,3281508.87916,2.13374,1.0,,0.7661838747101791,2.13374,
4784,OmnilyticsPlatform,0.0,1.0,,0.0,,Votefor...,0,,,,,,OMN,Utility-token,0.0,1.0,,,,,20000ETH,3.0,,0.0,,,,,3730802.24266,-41.9703,1.0,,3.615768340132959,,-41.9703
4785,HashFuture,0.0,1.0,,0.0,,Votefor...,0,,,,,,HSC,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,2698052.9410099997,-91.77,1.0,,,,-91.77
4786,Fern,0.0,2.0,,0.0,,Votefor...,0,,,400000000.0,33500000.0,United Kingdom,FERN,Utility-token,0.0,1.0,,,,,3350000USD (fiat),9.0,,0.0,,,,,,,1.0,,,,
4787,SpectrumNetwork,0.0,2.0,,0.0,,Votefor...,0,,,500000000.0,,,SPEC,Utility-token,0.0,1.0,2018-07-31,2018-08-31,,,1500ETH,,,0.0,,,,,1609.68347288,-93.8718,1.0,,0.4103818249717359,,-93.8718
4788,Tavitt,0.0,2.0,,0.0,,Votefor...,0,,,,,,TAVITT,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4789,ByteBet,0.0,1.0,3.0,0.0,,Votefor...,0,,,,,United Kingdom,BBET,Utility-token,0.0,1.0,2017-11-21,2017-11-29,2013.0,,3000ETH,2.0,,0.0,,,,,,,1.0,,,,
4790,Billion,0.0,1.0,,0.0,,Votefor...,0,,,119867466.0,,,BLLN,Security,0.0,1.0,,,,,,3.0,,0.0,,,,,,,1.0,,,,
4791,bloXroute,0.0,2.0,2.0,0.0,,Votefor...,0,,,,,,BLXR,Utility-token,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4792,Brewer’scoin,0.0,1.0,,0.0,,Votefor...,0,,,66250000.0,,Netherlands,BREW,Utility-token,0.0,3.0,,,2018.0,,,9.0,,0.0,,,,,,,1.0,,,,
4793,Manufactory,0.0,1.0,,0.0,,Votefor...,0,,,130000000.0,80000.0,,MFR,Utility-token,0.0,,,,,,16000ETH,,,0.0,,,,,,,1.0,,,,
4794,Fluoneco,0.0,0.0,3.0,0.0,,Votefor...,0,,,,,,FLUON,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4795,Cointrade,0.0,1.0,,0.0,,Votefor...,0,,,187500000.0,,Malta,CTT,Utility-token,0.0,1.0,2018-04-08,2018-04-27,2018.0,25000000.0,,,,0.0,,,,,,-98.9714,1.0,,,,-98.9714
4796,Cointrade,0.0,1.0,,0.0,,Votefor...,0,,,187500000.0,,Malta,CTT,Utility-token,0.0,1.0,2018-04-08,2018-04-27,2018.0,25000000.0,,,,0.0,,,,,,-98.9714,1.0,,,,-98.9714
4797,EmrifyHealthPassport,0.0,1.0,,0.0,,Votefor...,0,,,400000000.0,10000000.0,,HIT,Utility-token,0.0,3.0,,,,,3000000USD (fiat),,,0.0,,,,,,-73.6881,1.0,,0.017487808979317305,,-73.6881
4798,Smartgold,0.0,1.0,,0.0,,Votefor...,4274583,,,800000.0,13600000.0,,SGT,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4799,Kadena,0.0,2.0,,0.0,,Votefor...,0,,,,,,KAD,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4800,BHEX,0.0,1.0,,0.0,,Votefor...,0,,,735000000.0,,,BHT,Security,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4801,Bitpaction,0.0,1.0,3.0,0.0,,Votefor...,0,,,90000000.0,300000000.0,,BPS,Cryptocurrency,0.0,2.0,2018-01-31,2018-03-04,,,200000000,,,0.0,,,,,,,1.0,,,,
4802,Tari,0.0,2.0,,0.0,,Votefor...,0,,,,,,TAR,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,419450.58989899996,-98.4793,1.0,,0.3697003726432172,,-98.4793
4803,ChronoBase,0.0,1.0,,0.0,,Votefor...,0,,,,,,BASE,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4804,HumanTrustProtocol,0.0,2.0,,0.0,,Votefor...,0,,,,,,HUB,,0.0,,,,,,,,,0.0,,,,,1260953.9847600001,-24.631,1.0,,,,-24.631
4805,MeritocraticLab,0.0,1.0,,0.0,,Votefor...,0,,,400000000.0,,,MRT,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,1113104.96817,19.067,1.0,,0.014737027885633606,19.067,
4806,Discovery,0.0,2.0,,0.0,,Votefor...,0,,,320000000.0,,,DIS,Utility-token,0.0,1.0,2018-10-17,2018-12-31,,,,,,0.0,,,,,9302794.629,-17.252,1.0,,0.336380457435318,,-17.252
4807,LiveTalk,0.0,1.0,,0.0,,Votefor...,0,,,3000000000.0,18000000.0,,LVT,Utility-token,0.0,1.0,,,,,3000000USD (fiat),3.0,,0.0,,,,,,,1.0,,,,
4808,MusicHole,0.0,1.0,,0.0,,Votefor...,0,,,12000000.0,311520.0,,MSH,Utility-token,0.0,1.0,,,,,,5.0,1.0,0.0,,,,,,,1.0,,,,
4809,ChatChing,0.0,1.0,,0.0,,Votefor...,0,,,,160000000.0,,CCC,Utility-token,0.0,,,,,,,,,0.0,,,,,,-99.9838,1.0,,,,-99.9838
4810,Blockfreight,0.0,1.0,2.0,0.0,,Votefor...,0,,,,,United States,BFT,Utility-token,0.0,,,,2015.0,,,,,0.0,,,,,15850917.875,-65.5464,1.0,,,,-65.5464
4811,HDCoin,0.0,1.0,,0.0,,Votefor...,0,,,500000000.0,,New Zealand,HDC,Security,0.0,2.0,2018-03-20,2018-05-20,2017.0,500000000.0,,,,0.0,,,,,,,1.0,,,,
4812,Fiii,0.0,2.0,,0.0,,Votefor...,10708813,,,420000000.0,40000000.0,Hong Kong,FIII,Utility-token,0.0,1.0,2018-10-01,2018-10-20,,,15000000USD (fiat),5.0,,0.0,,,,,2639388.33988,-86.4356,1.0,,,,-86.4356
4813,KIRIK,0.0,2.0,,0.0,,Votefor...,0,,,700000000.0,,,KRK,Utility-token,0.0,1.0,2018-08-15,2018-08-17,,,,,,0.0,,,,,,,1.0,,,,
4814,Arianee,0.0,1.0,2.0,0.0,,Votefor...,0,,,,,,ARIA,Utility-token,0.0,1.0,,,,,20000000USD (fiat),2.0,,0.0,,,,,,,1.0,,,,
4815,RabbitJets,0.0,0.0,,0.0,,Votefor...,0,,,300000000.0,,,RJC,Utility-token,0.0,2.0,,,,,10000ETH,,,0.0,,,,,,,1.0,,,,
4816,hearo.fm,0.0,1.0,,0.0,,Votefor...,0,,,,,,JAM,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4817,LoopNetwork,0.0,1.0,,0.0,,Votefor...,0,,,16200000.0,,,LOOP,Utility-token,0.0,5.0,2018-08-01,2018-09-01,,,,,,0.0,,,,,48187852.6998,-51.0905,1.0,,0.03730172075556302,,-51.0905
4818,Archon,0.0,2.0,,0.0,,Votefor...,0,,,,,,ARC,,0.0,,,,,,,,,0.0,,,,,96597.76199489999,-46.6716,1.0,,,,-46.6716
4819,GamerToken,0.0,3.0,,0.0,,Votefor...,0,,,750000000.0,,Malta,GTX,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,,,1.0,,,,
4820,Galion,0.0,1.0,3.0,0.0,,Votefor...,0,,,60000000.0,3000000.0,,GLN,Utility-token,0.0,1.0,,,,,2500000USD (fiat),,,0.0,,,,,,,1.0,,,,
4821,Harmony,0.0,1.0,2.0,0.0,,Votefor...,0,,,21000000000.0,,,HAR,,0.0,1.0,,,,,,,,0.0,,,,,122.308664704,-99.5447,1.0,,,,-99.5447
4822,WeekendMillionairesClub,0.0,1.0,,0.0,,Votefor...,0,,,12700000.0,,Slovenia,WMC,Utility-token,0.0,1.0,2018-01-14,2018-02-14,2017.0,600000.0,,,,0.0,,,,,,,1.0,,,,
4823,Medipedia,0.0,1.0,,0.0,,Votefor...,0,,,,5000000.0,South Korea,MEP,Utility-token,0.0,2.0,,,,,1000000USD (fiat),,,0.25,,,,,,,1.0,,,,
4824,Consensus,0.0,2.0,,0.0,,Votefor...,0,,,,,,SEN,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,2388573.8105,-85.3042,1.0,,,,-85.3042
4825,Consensus,0.0,2.0,,0.0,,Votefor...,0,,,,,,SEN,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,2388573.8105,-85.3042,1.0,,,,-85.3042
4826,RiptideCoin,0.0,1.0,,0.0,,Votefor...,6000,,,,,,RIPT,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4827,PowerChain,0.0,1.0,3.0,0.0,,Votefor...,0,,,,,,PCX,Utility-token,0.0,,2018-09-27,2018-10-27,,,,,,0.0,,,,,,,1.0,,,,
4828,TeamMate,0.0,1.0,,0.0,,Votefor...,0,,,338000000.0,24000000.0,,TMP,Utility-token,0.0,1.0,,,,,500000,3.0,,0.0,,,,,,,1.0,,,,
4829,Svandis,0.0,1.0,,0.0,,Votefor...,0,,,240000000.0,12000000.0,Estonia,SVN,Utility-token,0.0,1.0,,,,,,2.0,,0.0,,,,,,,1.0,,,,
4830,GoldenHash,0.0,1.0,,0.0,,Votefor...,0,,,189000000.0,,,XGH,Utility-token,0.0,2.0,2018-05-23,2018-06-23,,21000000.0,,,,0.0,,,,,,,1.0,,,,
4831,ELADNetwork,0.0,1.0,,0.0,,Votefor...,0,,,60000000.0,,United Kingdom,ELAD,Utility-token,0.0,3.0,,,,,,,,0.0,,,,,,,1.0,,,,
4832,DBX,0.0,2.0,,0.0,,Votefor...,0,,,2000000000.0,,,DBX,Utility-token,0.0,1.0,,,,,,,,1.3,,,,,,,1.0,,,,
4833,WFee(WFEE),0.0,1.0,,0.0,,Votefor...,0,,,3000000000.0,,,WFEE,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4834,DreamBit,0.0,0.0,,0.0,,Votefor...,0,,,,,,MAB,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4835,Artex,0.0,1.0,2.0,0.0,,Votefor...,0,,,,30000000.0,Hong Kong,ART,Utility-token,0.0,1.0,,,2017.0,,3000000,,,0.0,,,,,4916288.44129,-70.2465,1.0,,0.4221526061889634,,-70.2465
4836,DoraNetwork,0.0,1.0,,0.0,,Votefor...,0,,,,,,DOR,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4837,Vivid,0.0,2.0,,0.0,,Votefor...,0,,,96300000.0,,Singapore,VIVID,Utility-token,0.0,1.0,2018-03-09,2018-05-01,2017.0,5540000.0,,2.0,1.0,0.0,,,,,74615.1504434,-91.8136,1.0,,0.05425168542266903,,-91.8136
4838,SavAct,0.0,0.0,4.0,0.0,,Votefor...,0,,,320000000.0,,,SAV,Security,0.0,,,,,,,,,0.0,,,,,1035357.7076200001,-77.7504,1.0,,,,-77.7504
4839,SURETY.AI,0.0,2.0,,0.0,,Votefor...,0,,,100000000.0,16200000.0,Singapore,SURE,Utility-token,0.0,1.0,,,,,5000000USD (fiat),,,0.0,,,,,1601049.71481,-89.7449,1.0,,2.6599240026387356,,-89.7449
4840,Genesis,0.0,1.0,,0.0,,Votefor...,4506120,,,40000000.0,,United States,WATER,Utility-token,0.0,4.0,,,2016.0,,,,,0.0,,,,,,,1.0,,,,
4841,Zeux,0.0,1.0,2.0,0.0,,Votefor...,0,,,,,,ZUC,Utility-token,0.0,2.0,,,,,,,,0.0,,,,,,,1.0,,,,
4842,Bitproperty,0.0,1.0,3.0,0.0,,Votefor...,0,,,,,,BTP,,0.0,,,,,,,,,0.0,,,,,4819.29212572,-95.0788,1.0,,0.05052756024758924,,-95.0788
4843,TAP,0.0,1.0,,0.0,,Votefor...,0,,,15000000.0,,,TAP,Utility-token,0.0,1.0,,,,,15000000USD (fiat),,,0.0,,,,,,,1.0,,,,
4844,Libellum,0.0,2.0,,0.0,,Votefor...,0,,,50000000.0,,Hong Kong,LIB,Utility-token,0.0,1.0,2018-09-01,2018-09-20,,,,,,0.0,,,,,32898630.4161,-79.9793,1.0,,0.2154014812684896,,-79.9793
4845,Expercoin,0.0,3.0,,0.0,,Votefor...,0,,,1237500000.0,26500000.0,Cayman Islands,EXPR,Utility-token,0.0,1.0,2018-07-01,2018-07-31,2018.0,,,,,0.0,,,,,,,1.0,,,,
4846,BiON,0.0,1.0,,0.0,,Votefor...,0,,,6000000.0,26042400.0,,BION,Utility-token,0.0,,,,,,5000ETH,,,0.0,,,,,16972.6680035,-78.2605,1.0,,0.0,,-78.2605
4847,HealthNexus,0.0,2.0,2.0,0.0,,Votefor...,0,,,,,,HLTH,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,,,1.0,,,,
4848,Eleven01,0.0,2.0,,0.0,,Votefor...,0,,,,,,ELE,Utility-token,0.0,,,,,,,,,0.0,,,,,123304.43159600001,-27.9692,1.0,,,,-27.9692
4849,InkLabs,0.0,2.0,2.0,0.0,,Votefor...,0,,,500000000.0,,,INK,Utility-token,0.0,3.0,,,2017.0,,7500BTC,,,0.33333,,,,,6494748.0421699975,-95.0067,1.0,,0.2190998945941668,,-95.0067
4850,ARXUM,0.0,1.0,2.0,0.0,,Votefor...,0,,,77500000.0,18750000.0,Switzerland,AX,Utility-token,0.0,1.0,,,,,6250000USD (fiat),,,0.0,,,,,1969219.89724,-97.3066,1.0,,0.011182108626198084,,-97.3066
4851,Imagol,0.0,1.0,,0.0,,Votefor...,0,,,4000000000.0,16000000.0,Singapore,IMA,Utility-token,0.0,1.0,,,,,3000000USD (fiat),,,0.0,,,,,,,1.0,,,,
4852,MASSIVO,0.0,1.0,,0.0,,Votefor...,0,,,,,,MASS,,0.0,,,,,,,,,0.0,,,,,4176660.7109,-65.7603,1.0,,,,-65.7603
4853,Bitcademy,0.0,3.0,,0.0,,Votefor...,0,,,500000000.0,15000000.0,,BTMG,Utility-token,0.0,1.0,,,,,4000000USD (fiat),,,0.0,,,,,,,1.0,,,,
4854,TRESOR.ONE,0.0,0.0,,0.0,,Votefor...,0,,,,,,TOS,,0.0,,2018-09-13,2018-10-30,,,,,,0.0,,,,,,-94.624,1.0,,,,-94.624
4855,AgeofDragons,0.0,2.0,,0.0,,Votefor...,0,,,,,,NGT,Utility-token,0.0,3.0,,,,,,,,0.0,,,,,,,1.0,,,,
4856,BitCar,0.0,2.0,,0.0,,Votefor...,9230000,,,250000000.0,,,BITCAR,Utility-token,0.0,3.0,,,2015.0,,,,,0.0,,,,,,,1.0,,,,
4857,EverID,0.0,2.0,,0.0,,Votefor...,0,,,304000000.0,20000000.0,,ID,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,1344229.82651,-99.0705,1.0,,0.4644396896057544,,-99.0705
4858,TradeRiser,0.0,2.0,,0.0,,Votefor...,0,,,250000000.0,23000000.0,United Kingdom,XTI,Utility-token,0.0,2.0,,,2014.0,,,,,0.0,,,,,,,1.0,,,,
4859,Dnn.media,0.0,2.0,1.0,0.0,,Votefor...,0,,,400000000.0,,Gibraltar,DNN,Utility-token,0.0,1.0,2017-11-01,2017-11-30,,200000000.0,,1.0,,0.0,,,,,,,1.0,,,,
4860,Dnn.media,0.0,2.0,1.0,0.0,,Votefor...,0,,,400000000.0,,Gibraltar,DNN,Utility-token,0.0,1.0,2017-11-01,2017-11-30,,200000000.0,,1.0,,0.0,,,,,,,1.0,,,,
4861,Filmgrid,0.0,1.0,3.0,0.0,,Votefor...,0,,,,,,FILM,,0.0,,2018-10-12,2018-11-12,,,,,,0.0,,,,,,,1.0,,,,
4862,Satis,0.0,1.0,,0.0,,Votefor...,0,,,300000000.0,,,STS,Utility-token,0.0,2.0,,,,,2200BTC,22.0,,0.0,,,,,,,1.0,,,,
4863,Finterra,0.0,1.0,3.0,0.0,,Votefor...,0,,,,,,FIN,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,3501256.4276099997,-87.9117,1.0,,,,-87.9117
4864,SmartAIM,0.0,1.0,,0.0,,Votefor...,0,,,50000000.0,,,IZR,Security,0.0,2.0,2018-03-08,2018-04-12,,2000000.0,600BTC,,,0.0,,,,,,,1.0,,,,
4865,Baikalika,0.0,1.0,3.0,0.0,,Votefor...,0,,,1100000.0,,,BKL,Utility-token,0.0,2.0,2018-02-12,2018-03-19,,,10000000,,,0.0,,,,,,,1.0,,,,
4866,Omni,4.0,2.0,,0.0,,Votefor...,0,,,,,,OMNI,,0.0,,,,,,,,,0.0,,,,,1850422.4230400003,-96.9252,1.0,,,,-96.9252
4867,UTour,0.0,2.0,,0.0,,Votefor...,0,,,45000000.0,,,UTO,Utility-token,0.0,4.0,,,,,,,,0.0,,,,,,,1.0,,,,
4868,DemocracyEarthFoundation,0.0,2.0,,0.0,,Votefor...,0,,,,,,VOTE,,0.0,,2018-02-01,2018-02-28,,,,,,0.0,,,,,34859.185987,-89.3669,1.0,,,,-89.3669
4869,KammoyHealthManagement,0.0,0.0,,0.0,,Votefor...,0,,,180000000.0,,,KHM,Utility-token,0.0,1.0,,,,,,3.0,,0.0,,,,,,,1.0,,,,
4870,Qobit,0.0,2.0,,0.0,,Votefor...,0,,,675000000.0,,,QOBI,Utility-token,0.0,3.0,,,,,,,,0.0,,,,,,,1.0,,,,
4871,everiToken,0.0,1.0,3.0,0.0,,Votefor...,0,,,700000000.0,,,EVT,Utility-token,1.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4872,RRChain,0.0,2.0,,0.0,,Votefor...,0,,,,,,RRC,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,,-91.0143,1.0,,0.9674004580154087,,-91.0143
4873,BlockchainAgroTrading,0.0,1.0,,0.0,,Votefor...,0,,,,,,BATT,Utility-token,0.0,1.0,2018-06-11,2018-09-21,,1530000000.0,1000ETH,19.0,,0.0,,,,,,,1.0,,,,
4874,OrionVault,0.0,1.0,,0.0,,Votefor...,0,,,,,,OV,,0.0,,,,,,,,,0.0,,,,,27635887.1231,196.024,1.0,,0.041175432403812204,196.024,
4875,EXOCHAIN,0.0,0.0,,0.0,,Votefor...,0,,,300000000.0,,United States,EXO,Utility-token,0.0,1.0,,,,,5000000USD (fiat),,,0.0,,,,,168373.585044,401.16900000000004,1.0,,0.04539890307348128,401.16900000000004,
4876,MSD,0.0,1.0,,0.0,,Votefor...,0,,,,,,MSD,,0.0,,,,,,,,,0.0,,,,,,-98.4007,1.0,,,,-98.4007
4877,Zessdo,0.0,0.0,,0.0,,Votefor...,0,,,80000000.0,,,ZESSDO,Utility-token,0.0,2.6666666666666665,,,,,,,,0.0,,,,,,,1.0,,,,
4878,Gath3r,0.0,0.0,,0.0,,Votefor...,0,,,,5000000.0,British Virgin Islands,GTH,Cryptocurrency,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4879,SLPNetwork,0.0,2.0,,0.0,,Votefor...,0,,,2400000000.0,,Cayman Islands,SLP,Utility-token,0.0,5.333333333333333,,,,,,,,0.0,,,,,,,1.0,,,,
4880,THEFANDOME,0.0,1.0,,0.0,,Votefor...,0,,,,,,FDT,Utility-token,0.0,3.0,2018-03-03,2018-03-17,,,,,,0.0,,,,,,,1.0,,,,
4881,Mastercloud,0.0,1.0,,0.0,,Votefor...,0,,,70000000.0,,,MAST,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,320124.593019,-32.8062,1.0,,2.5348173515981736,,-32.8062
4882,MARQYT,0.0,0.0,,0.0,,Votefor...,0,,,50000000.0,7000000.0,,MRQ,Utility-token,0.0,1.0,2018-09-05,2018-10-20,,10000000.0,,,,0.0,,,,,,,1.0,,,,
4883,GeoManna,0.0,1.0,3.0,0.0,,Votefor...,0,,,,,Belize,GM,Utility-token,0.0,1.0,2018-05-01,2018-06-01,2018.0,100000000.0,,,,0.0,,,,,973520.514576,-31.0867,1.0,,,,-31.0867
4884,SciDex,0.0,3.0,,0.0,,Votefor...,0,,,,,,SCI,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4885,Esperantoken,0.0,0.0,3.0,0.0,,Votefor...,0,,,30000000.0,,Cyprus,ESRT,Utility-token,0.0,3.0,2018-01-10,2018-02-24,2017.0,,300000,4.0,,0.0,,,,,,,1.0,,,,
4886,Pledgecamp,0.0,2.0,,0.0,,Votefor...,0,,,300000000.0,,Cayman Islands,PLE,,0.0,2.0,,,,,,15.0,,0.0,,,,,,,1.0,,,,
4887,FormosaFinancial,0.0,2.0,,0.0,,Votefor...,0,,,600000000.0,,,FMF,Utility-token,0.0,1.0,,,,,20000ETH,3.0,,0.0,,,,,980524.848552,-95.075,1.0,,0.3580410896874152,,-95.075
4888,FormosaFinancial,0.0,2.0,,0.0,,Votefor...,0,,,600000000.0,,,FMF,Utility-token,0.0,1.0,,,,,20000ETH,3.0,,0.0,,,,,980524.848552,-95.075,1.0,,0.3580410896874152,,-95.075
4889,RubiixProtocol,4.0,1.0,,0.0,,Votefor...,0,,,58684211.0,15000000.0,Gibraltar,RBX,Utility-token,0.0,2.0,2018-11-01,2018-12-21,,,,,,0.0,,,,,,,1.0,,,,
4890,Bloxia,0.0,2.0,,0.0,,Votefor...,0,,,245000000.0,21500000.0,Germany,BLOX,Utility-token,0.0,4.0,,,2018.0,,1000000USD (fiat),,,0.0,,,,,6416715.09288,-82.585,1.0,,,,-82.585
4891,PacmanCoin,0.0,1.0,,0.0,,Votefor...,0,,,30000000.0,,,PMC,,0.0,2.0,2018-05-05,2018-06-05,,,,,,0.0,,,,,,,1.0,,,,
4892,2gether,0.0,1.0,,0.0,,Votefor...,0,,,,,,2GT,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4893,TranslateMe,0.0,1.0,,0.0,,Votefor...,0,,,500000000.0,,Mauritius,TMN,Utility-token,0.0,1.0,,,2017.0,,10000ETH,,,0.0,,,,,,,1.0,,,,
4894,BHIRED,0.0,0.0,,0.0,,Votefor...,0,,,,,,BHI,Utility-token,0.0,,,,,,,,,0.0,,,,,,-41.4072,1.0,,,,-41.4072
4895,Minerva,0.0,2.0,,0.0,,Votefor...,0,,,,10000000.0,,OWL,,0.0,1.0,,,,,,,,0.0,,,,,,,1.0,,,,
4896,Ulord,0.0,2.0,,0.0,,Votefor...,0,,,,,,UT,Utility-token,0.0,,,,,,,,,0.0,,,,,3659966.2770800004,-69.3138,1.0,,,,-69.3138
4897,CinemaWell.com,0.0,1.0,,0.0,,Votefor...,81000,,,,,,APLC,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4898,MustangChain,0.0,2.0,,0.0,,Votefor...,0,,,6000000000.0,,,MUST,Utility-token,0.0,,,,,,,,,0.0,,,,,12359.4842575,1841.23,1.0,,0.054101657633763886,1841.23,
4899,Smilo,0.0,1.0,3.0,0.0,,Votefor...,0,,,21600000.0,18000000.0,,SMILO,Utility-token,0.0,1.0,,,,,2500000USD (fiat),4.0,,0.0,,,,,,,1.0,,,,
4900,Digigold,0.0,0.0,,0.0,,Votefor...,0,,,800000000.0,,Philippines,DGG,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,,,1.0,,,,
4901,Ginco,0.0,1.0,3.0,0.0,,Votefor...,0,,,,,,Ginco,Utility-token,0.0,3.0,,,,,,,,0.0,,,,,2595639.67003,-93.4664,1.0,,,,-93.4664
4902,LevelNet,0.0,2.0,,0.0,,Votefor...,0,,,,12000000.0,,LVL,Utility-token,0.0,4.0,2018-04-19,,,,1500000USD (fiat),,,0.0,,,,,,,1.0,,,,
4903,Betoken,0.0,1.0,,0.0,,Votefor...,0,,,,,,KRO,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,,,1.0,,,,
4904,ORCAAlliance,0.0,2.0,2.0,0.0,,Votefor...,0,,,193200000.0,9800000.0,Estonia,ORCA,Utility-token,0.0,2.0,,,2018.0,,,4.0,,0.0,,,,,,,1.0,,,,
4905,HEdpAY(Hdp.f),0.0,1.0,,0.0,,Votefor...,0,,,,,,Hdp.f,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,
4906,ConnectSocial,0.0,1.0,,0.0,,Votefor...,0,,,,,,CONCT,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,,,1.0,,,,
4907,ConnectSocial,0.0,1.0,,0.0,,Votefor...,0,,,,,,CONCT,Utility-token,0.0,1.0,,,,,,,,0.0,,,,,,,1.0,,,,
